Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
59,242.985348,242.98543410159425,242.9852691855291,893942.8,-9999,835310.9,13.78,-1,0.6787080785281648,0.9198144006985588,0,0.5518886404191353,11,0.4166666666666667,0.3333333333333333,P1 O4,de-protonated,0,-9999,C12 H5 O4 P1,12,5,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
61,243.032909,243.03299501424965,243.0328880841691,1015967.4,-9999,644311.6,15.94,-1,0.4399819358006942,0.96548416185806,0,0.579290497114836,10,0.75,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H9 O2 N2 P1,12,9,2,2,1,-9999,-9999,-9999,-9999,-9999,-9999
69,245.048569,245.04865131253987,245.0485381486291,1516908,-9999,653630.9,24.77,-1,0.46180202353990363,0.962043175776024,0,0.5772259054656144,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,-9999,-9999,-9999,-9999
72,249.022341,249.02241601480583,249.0223234001391,1145836.5,-9999,812628.5,18.13,-1,0.3719131100003272,0.9752144666135882,0,0.5851286799681529,13,0.5,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H7 O1 N2 P1,14,7,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
73,249.1493,249.1493747816488,249.14961811544907,1639938.6,-9999,652696,26.8,-1,-0.9766573279344276,0.8410732200068025,0,0.5046439320040815,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
75,250.144546,250.1446189539041,250.1448670876491,933615.2,-9999,670227.8,14.33,-1,-0.9919601704903188,0.8364882695191758,0,0.5018929617115054,5,1.5,0.21428571428571427,N1 O3,de-protonated,0,-9999,C14 H21 O3 N1,14,21,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
78,251.078264,251.0783352391541,251.07811039978907,1890127.5,-9999,705544.9,31.05,-1,0.8954956871042397,0.864584724760569,0,0.5187508348563414,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999
78,251.078264,251.0783352391541,251.07857843043905,1890127.5,-9999,705544.9,31.05,-1,-0.9685863545768708,0.8434726401744472,0,0.5060835841046684,7,1.2,0.4,N4 O4,de-protonated,0,-9999,C10 H12 O4 N4,10,12,4,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
79,251.128579,251.12865014675185,251.12888267055905,1650008.1,-9999,747762.2,26.85,-1,-0.925914234773284,0.8559365116047467,0,0.513561906962848,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
80,252.951211,252.9512787995332,252.95120960764905,944332.2,-9999,782890,14.51,-1,0.2735384593441699,0.9865151587465104,0,0.5919090952479062,4,1.4,0.8,N2 S2 P1 O4,de-protonated,0,-9999,C5 H7 O4 N2 P1 S2,5,7,4,2,1,2,-9999,-9999,-9999,-9999,-9999
