Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
108,253.144541,253.14453619114383,253.14453273501908,835134.4,-9999,834162.1,12.76,-1,0.01365277261679612,0.999966178863404,0,0.5999797073180423,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
110,255.059999,255.05999376298664,255.05975773726908,934172.4,-9999,607054.6,14.45,-1,0.9253741933953676,0.8560917988896245,0,0.5136550793337746,10,0.8571428571428571,0.07142857142857142,N2 S1 O1,de-protonated,0,-9999,C14 H12 O1 N2 S1,14,12,1,2,-9999,1,-9999,-9999,-9999,-9999,-9999
122,263.042405,263.0423979787009,263.04219292108905,1534395,-9999,831470,24.73,-1,0.7795616723881573,0.8955928814733612,0,0.5373557288840167,9,0.8,0.5,N4 O5,de-protonated,0,-9999,C10 H8 O5 N4,10,8,5,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
125,265.144515,265.1445075088219,265.1445327350191,1144525.1,-9999,753210.4,17.84,-1,-0.09514130621783624,0.9983588984978938,0,0.5990153390987363,5,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,-9999,C15 H22 O4,15,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
128,265.147503,265.147495508154,265.1475239158191,1048397.5,-9999,876689.3,16.17,-1,-0.107139092421175,0.9979193570632748,0,0.5987516142379649,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
129,265.148006,265.1479985080416,265.14790403833905,883981.6,-9999,812180.2,13.32,-1,0.3562905877112206,0.9772296116767968,0,0.5863377670060781,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
134,266.087887,266.08787929795255,266.0881400565791,1653957.5,-9999,753386.3,26.66,-1,-0.9799708716712038,0.8400843636212195,0,0.5040506181727317,2,1.8888888888888888,0.8888888888888888,N1 O8,de-protonated,0,-9999,C9 H17 O8 N1,9,17,8,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
155,277.056393,277.0563828461919,277.0565055750291,964696.2,-9999,942736.4,14.53,-1,-0.4429740313917552,0.9650214513065344,0,0.5790128707839207,4,1.4,0.9,O9,de-protonated,0,-9999,C10 H14 O9,10,14,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
156,277.057705,277.05769484589865,277.05784298554903,3058904.3,-9999,387677.2,50.39,-1,-0.5346885285087201,0.9494478293579924,0,0.5696686976147954,9,0.9090909090909092,0.4545454545454546,N4 O5,de-protonated,0,-9999,C11 H10 O5 N4,11,10,5,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
159,277.059723,277.05971284544756,277.0594967558291,841880.6,-9999,520516.9,12.43,-1,0.779939402828723,0.8954971601013014,0,0.5372982960607808,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,-9999,-9999,-9999,-9999
