Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
18,225.112966,225.11304249845475,225.11323260609907,958326.1,-9999,588487.4,15.39,-1,-0.8444978649173648,0.8786180838000005,0,0.5271708502800003,4,1.5,0.3333333333333333,O4,de-protonated,0,-9999,C12 H18 O4,12,18,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
21,227.103448,227.10352268388215,227.1037305504991,860455.4,-9999,919854.9,13.61,-1,-0.9152937137079946,0.8589789006326181,0,0.5153873403795708,4,1.6,0.4,N2 O4,de-protonated,0,-9999,C10 H16 O4 N2,10,16,4,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
30,231.1235,231.1235710191034,231.12379729012903,1386846.1,-9999,608588.6,22.96,-1,-0.9790035830160072,0.8403732561161413,0,0.5042239536696848,2,1.818181818181818,0.4545454545454546,O5,de-protonated,0,-9999,C11 H20 O5,11,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
31,233.154457,233.1545261676328,233.15470349587903,1079554.1,-9999,771786.9,17.43,-1,-0.7605604503013119,0.9003610841361234,0,0.540216650481674,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
33,235.024515,235.0245824628417,235.02481152293907,12091020,-9999,535725.4,214.54,-1,-0.9746209173676176,0.42083992840308754,0.89367660343270094,0.609974598414933,8,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,-9999,C11 H8 O6,11,8,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
36,237.076565,237.07663059214212,237.07684709674908,890615.4,-9999,713878.6,13.9,-1,-0.9132254355702456,0.8595685499467,0,0.5157411299680199,6,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,-9999,C12 H14 O5,12,14,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
37,237.112952,237.11301755897085,237.11323260609907,1961981.9,-9999,583565.3,33.01,-1,-0.906938536742535,0.8613551703222797,0,0.5168131021933678,5,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,-9999,C13 H18 O4,13,18,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
38,239.055824,239.0558877878007,239.05611165185908,829302.3,-9999,560985.8,12.8,-1,-0.9364498436076112,0.8528945989470281,0,0.5117367593682168,6,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,-9999,C11 H12 O6,11,12,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
39,239.092236,239.09229975460664,239.09249716120908,1446044.8,-9999,619192.1,23.8,-1,-0.8256495071266495,0.8836510405207135,0,0.5301906243124281,5,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
40,239.128606,239.1286697214508,239.12888267055905,4821219,-9999,486370.3,83.99,-1,-0.8905202326597054,0.8659799028296478,0,0.5195879416977887,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
45,241.04637,241.04643197316977,241.0466095962591,2643511,-9999,628323.3,44.96,-1,-0.7368827532574291,0.906172181020206,0,0.5437033086121237,6,1.1111111111111112,0.6666666666666666,N2 O6,de-protonated,0,-9999,C9 H10 O6 N2,9,10,6,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
47,241.071518,241.07157995024423,241.0717617163191,1392251.4,-9999,648449.3,22.74,-1,-0.7539915648597292,0.9019879003118116,0,0.541192740187087,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
48,241.107881,241.1079429170948,241.1081472256691,1941953.8,-9999,473268.9,32.5,-1,-0.847373166852079,0.8778428851297851,0,0.5267057310778711,4,1.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
50,241.119133,241.1191949068372,241.11938061495908,2135107.8,-9999,687529.6,35.93,-1,-0.7701916013647206,0.8979557643057975,0,0.5387734585834785,4,1.6363636363636365,0.3636363636363637,N2 O4,de-protonated,0,-9999,C11 H18 O4 N2,11,18,4,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
51,241.136239,241.13630089124297,241.13629052652908,2005318.8,-9999,583991.9,33.62,-1,0.0429828037750068,0.9996648258487536,0,0.599798895509252,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999,-9999
53,241.144296,241.144357883898,241.14453273501908,2120328.3,-9999,438207.9,35.67,-1,-0.7250884733682612,0.9090117627597468,0,0.5454070576558482,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
57,242.13953,242.13959097661808,242.13978170721907,811736.1,-9999,588904.9,12.43,-1,-0.7876880025513262,0.8935256200625767,0,0.536115372037546,3,1.75,0.3333333333333333,N1 O4,de-protonated,0,-9999,C12 H21 O4 N1,12,21,4,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
59,242.175909,242.17596994345408,242.1761672165691,3983486.5,-9999,500823.1,68.75,-1,-0.8145851728009468,0.8865656552334424,0,0.5319393931400654,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
63,243.123546,243.1236060795648,243.12379729012903,2069157.5,-9999,641136.8,34.6,-1,-0.7864740778684024,0.8938354884847349,0,0.536301293090841,3,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,-9999,C12 H20 O5,12,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
65,243.15992,243.15998004640537,243.16018279947903,3279404,-9999,506492,56,-1,-0.8338251410573474,0.8814783782336126,0,0.5288870269401675,2,1.8461538461538465,0.3076923076923077,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
67,243.17116,243.17122003615864,243.1714161887691,3209390,-9999,556536.1,54.76,-1,-0.8066433691783041,0.8886393055526702,0,0.5331835833316021,2,2,0.25,N2 O3,de-protonated,0,-9999,C12 H24 O3 N2,12,24,3,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
69,243.196357,243.1964170131885,243.1965683088291,895922.3,-9999,877286.9,13.86,-1,-0.6221125638092591,0.9321840511664156,0,0.5593104306998494,1,2,0.21428571428571427,O3,de-protonated,0,-9999,C14 H28 O3,14,28,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
72,245.04868,245.048738324565,245.0489182711491,2445431.3,-9999,623169.4,41.25,-1,-0.7343292325753762,0.90679009385634,0,0.5440740563138039,4,1.4,0.5,S1 O5,de-protonated,0,-9999,C10 H14 O5 S1,10,14,5,-9999,-9999,1,-9999,N/A,-9999,-9999,-9999,-9999
72,245.04868,245.048738324565,245.0485381486291,2445431.3,-9999,623169.4,41.25,-1,0.8168827996860466,0.8859628526547303,0,0.5315777115928382,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,N/A,-9999,-9999,-9999,-9999
73,245.102856,245.10291427517683,245.1030618452391,1156544.8,-9999,609280.3,18.46,-1,-0.6020735161640279,0.9363426491472716,0,0.5618055894883629,3,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,-9999,C11 H18 O6,11,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
75,245.114094,245.114152264932,245.1142952345291,961154.8,-9999,637643.9,15,-1,-0.5832772705896927,0.9401356661887216,0,0.5640813997132329,3,1.8,0.5,N2 O5,de-protonated,0,-9999,C10 H18 O5 N2,10,18,5,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
76,245.13921,245.13926824203563,245.13944735458907,3021703,-9999,613247.2,51.43,-1,-0.7306557772422738,0.9076759854815404,0,0.5446055912889242,2,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H22 O5,12,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
77,247.118512,247.118568437655,247.11871190969907,803103.4,-9999,730267.3,12.15,-1,-0.58057944282726,0.9406714404097324,0,0.5644028642458394,2,1.818181818181818,0.5454545454545454,O6,de-protonated,0,-9999,C11 H20 O6,11,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
79,249.149367,249.14942158627736,249.14961811544907,2954172.8,-9999,589157.7,50,-1,-0.7887998111476479,0.8932414931155113,0,0.5359448958693067,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
80,250.144603,250.1446566789956,250.1448670876491,835046.1,-9999,549296.4,12.64,-1,-0.8411471957702304,0.8795189788544847,0,0.5277113873126908,5,1.5,0.21428571428571427,N1 O3,de-protonated,0,-9999,C14 H21 O3 N1,14,21,3,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
81,251.078355,251.07840782776415,251.07857843043905,10675588,-9999,559236.8,185.06,-1,-0.6794792129904632,0.9339680888338664,0.9963896429514908,0.958936710480916,7,1.2,0.4,N4 O4,de-protonated,0,-9999,C10 H12 O4 N4,10,12,4,4,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
83,251.092284,251.09233681506615,251.09249716120908,1566150.4,-9999,509210,25.45,-1,-0.638593923428395,0.928676176280412,0,0.5572057057682472,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
84,251.128636,251.1286887819268,251.12888267055905,1453900.5,-9999,553617,23.48,-1,-0.7720682312269039,0.8974843194406316,0,0.538490591664379,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
86,252.081745,252.0817969130491,252.0819332655091,1107500.3,-9999,619569.7,17.41,-1,-0.5409053248578044,0.9482965613183976,0.9963896429514908,0.9675337939716347,7,1.3333333333333333,0.4444444444444444,13C1 N4 O4,de-protonated,1,81,C9 H12 O4 N4 13C1,9,12,4,4,-9999,-9999,1,N/A,-9999,-9999,-9999,-9999
87,253.035162,253.03521304389056,253.0353762069691,1005482.8,-9999,414218.7,15.62,-1,-0.6448231902247026,0.9273299814231324,0,0.5563979888538794,7,0.9090909090909092,0.6363636363636364,O7,de-protonated,0,-9999,C11 H10 O7,11,10,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
87,253.035162,253.03521304389056,253.0352140156391,1005482.8,-9999,414218.7,15.62,-1,-0.00384036877185112,0.999997323919914,0,0.5999983943519483,2,2.5,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H15 O1 N4 P1 S2,6,15,1,4,1,2,-9999,N/A,-9999,-9999,-9999,-9999
88,253.107995,253.10804597749421,253.1081472256691,1453654.8,-9999,775165.9,23.47,-1,-0.400019422566515,0.9713828450651188,0,0.5828297070390713,5,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,-9999,C13 H18 O5,13,18,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
91,253.144322,253.1443729443776,253.14453273501908,10903261,-9999,518423.4,189.04,-1,-0.6312229608495138,0.955420144744496,0.964273568882856,0.9589615143998398,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
93,254.147754,254.14780402962415,254.14788757008907,1154945.9,-9999,495528.7,18.15,-1,-0.32870808285709896,0.9805855852662524,0.964273568882856,0.9740607787128936,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,91,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,N/A,-9999,-9999,-9999,-9999
94,255.050787,255.05083620639695,255.05102627142907,875924.9,-9999,626295.5,13.28,-1,-0.7452039494403958,0.9041466537562696,0,0.5424879922537618,6,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
95,255.062068,255.06211719611295,255.06225966071912,29392406,-9999,547447.2,510.43,-1,-0.5585483574098273,0.943760131263822,0.9973076393381918,0.96517913449357,6,1.2,0.6,N2 O6,de-protonated,0,-9999,C10 H12 O6 N2,10,12,6,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
96,255.087226,255.08727517317823,255.08741178077904,1681818.8,-9999,661767,27.33,-1,-0.5355325057186563,0.94929223510647,0,0.5695753410638821,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
98,255.123606,255.12365514001337,255.12379729012903,3468832.8,-9999,618898.6,58.48,-1,-0.5571809341289136,0.9452263538101162,0,0.5671358122860697,4,1.5384615384615383,0.38461538461538464,O5,de-protonated,0,-9999,C13 H20 O5,13,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
100,255.159971,255.16002010686216,255.16018279947903,6730790.5,-9999,571978.1,115.35,-1,-0.6376097364084988,0.93827077438813,0.9885731770450894,0.9583917354509138,3,1.7142857142857142,0.2857142857142857,O4,de-protonated,0,-9999,C14 H24 O4,14,24,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
103,256.064985,256.06503328182896,256.06490268823904,1121208.3,-9999,792487.7,17.55,-1,0.5100019117981396,0.9539012187888511,0,0.5723407312733106,5,1.3636363636363635,0.3636363636363637,N1 S1 O4,de-protonated,0,-9999,C11 H15 O4 N1 S1,11,15,4,1,-9999,1,-9999,N/A,-9999,-9999,-9999,-9999
104,256.06542,256.06546828143246,256.0656144957891,3276472.3,-9999,585890.8,55.13,-1,-0.571003478567644,0.9425555410076144,0.9973076393381918,0.9644563803398452,6,1.3333333333333333,0.6666666666666666,13C1 N2 O6,de-protonated,1,95,C9 H12 O6 N2 13C1,9,12,6,2,-9999,-9999,1,N/A,-9999,-9999,-9999,-9999
105,256.16335,256.163398192157,256.1635376345491,1122504,-9999,759416.1,17.58,-1,-0.544349103586275,0.9476536996049696,0.9885731770450894,0.9640214905810176,3,1.8461538461538465,0.3076923076923077,13C1 O4,de-protonated,1,100,C13 H24 O4 13C1,13,24,4,-9999,-9999,-9999,1,N/A,-9999,-9999,-9999,-9999
107,257.066522,257.06656936880313,257.0666763358891,951383.7,-9999,1012543.9,14.59,-1,-0.4161063872373698,0.969071534605418,0,0.5814429207632508,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
